Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 16:58:01.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,,0.0,16,0.0,9.98,0.048,1,1,0.0,3,18.9,0.289,10.1,75.1,-83.3,-9.2,-60.2,42,5,440,Band 3 - 1800,,,,,,,,61.449987,23.859031,,0,0.001,0.001,7.9,0
2025-02-03 16:58:01.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.9,-10.4,27.0,52/0,,0.0,16,0.0,9.98,0.048,1,1,0.0,3,18.9,0.289,10.1,75.1,-83.3,-9.2,-60.2,42,5,440,Band 3 - 1800,,,,,,,,61.449987,23.859031,,0,0.001,0.001,7.9,0
2025-02-03 16:58:01.107,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.9,-10.4,27.0,52/0,,0.0,16,0.0,9.98,0.048,1,1,1.0,3,18.8,0.257,9.8,78.3,-83.3,-9.2,-60.2,42,5,440,Band 3 - 1800,,,,,,,,61.449987,23.859031,,0,0.001,0.001,7.9,0
2025-02-03 16:58:01.236,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.9,-10.4,27.0,52/0,,0.0,16,0.0,9.98,0.048,1,1,1.0,3,18.8,0.257,9.8,78.3,-81.4,-8.2,-59.1,42,5,440,Band 3 - 1800,,,,,,,,61.449987,23.859031,,0,0.001,0.001,11.7,0
2025-02-03 16:58:01.411,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.9,-10.4,27.0,52/0,,0.0,16,0.0,9.98,0.048,1,1,1.0,3,18.8,0.257,9.8,78.3,-81.4,-8.2,-59.1,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.001,0.001,11.7,0
2025-02-03 16:58:01.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.9,-10.4,27.0,52/0,,0.0,16,0.0,9.98,0.048,1,1,1.0,3,18.8,0.257,9.8,78.3,-81.4,-8.2,-59.1,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.0,0.001,11.7,0
2025-02-03 16:58:01.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.9,-10.4,27.0,52/0,,0.0,16,0.0,9.98,0.048,1,1,1.0,3,18.8,0.257,9.8,78.3,-81.4,-8.2,-59.1,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.0,0.0,11.7,0
2025-02-03 16:58:01.506,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.048,1,1,1.0,3,18.8,0.257,9.8,78.3,-81.4,-8.2,-59.1,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.0,0.0,11.7,0
2025-02-03 16:58:01.610,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.048,1,1,0.0,3,18.1,0.256,8.8,77.7,-81.4,-8.2,-59.1,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.0,0.0,11.7,0
2025-02-03 16:58:01.746,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.048,1,1,0.0,3,18.1,0.256,8.8,77.7,-80.9,-9.1,-57.8,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.0,0.0,9.1,0
2025-02-03 16:58:01.795,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.256,8.8,77.7,-80.9,-9.1,-57.8,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.0,0.0,9.1,0
2025-02-03 16:58:02.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.256,8.8,77.7,-80.9,-9.1,-57.8,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.001,0.0,9.1,0
2025-02-03 16:58:02.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,22.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.256,8.8,77.7,-80.9,-9.1,-57.8,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.001,0.001,9.1,0
2025-02-03 16:58:02.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,23.0,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.256,8.8,77.7,-80.9,-9.1,-57.8,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.001,0.001,9.1,0
2025-02-03 16:58:02.036,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,23.0,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.256,8.8,77.7,-85.2,-8.4,-58.8,42,5,440,Band 3 - 1800,,,,,,,,61.449984,23.859023,,0,0.001,0.001,5.8,0
2025-02-03 16:58:02.098,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,23.0,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.1,0.256,8.8,77.7,-85.2,-8.4,-58.8,42,5,440,Band 3 - 1800,,,,,,,,61.449982,23.859016,,0,0.001,0.001,5.8,0
2025-02-03 16:58:02.115,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,23.0,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,19.2,0.292,7.5,77.8,-85.2,-8.4,-58.8,42,5,440,Band 3 - 1800,,,,,,,,61.449982,23.859016,,0,0.001,0.001,5.8,0
2025-02-03 16:58:02.143,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.5,-10.4,23.0,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,19.2,0.292,7.5,77.8,-85.2,-8.4,-58.8,42,5,440,Band 3 - 1800,,,,,,,,61.449982,23.859016,,0,0.001,0.001,5.8,0
2025-02-03 16:58:02.486,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,19.2,0.292,7.5,77.8,-85.2,-8.4,-58.8,42,5,440,Band 3 - 1800,,,,,,,,61.449982,23.859016,,0,0.001,0.001,5.8,0
2025-02-03 16:58:02.546,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,19.2,0.292,7.5,77.8,-82.7,-9.2,-59.0,42,5,440,Band 3 - 1800,,,,,,,,61.449982,23.859016,,0,0.001,0.001,7.9,0
2025-02-03 16:58:02.615,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.4,0.266,7.0,76.8,-82.7,-9.2,-59.0,42,5,440,Band 3 - 1800,,,,,,,,61.449982,23.859016,,0,0.001,0.001,7.9,0
2025-02-03 16:58:02.782,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.4,0.266,7.0,76.8,-82.7,-9.2,-59.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.001,0.001,7.9,0
2025-02-03 16:58:02.836,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.4,0.266,7.0,76.8,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.001,0.001,10.7,0
2025-02-03 16:58:03.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.4,0.266,7.0,76.8,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.001,10.7,0
2025-02-03 16:58:03.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.0,-10.4,30.3,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.4,0.266,7.0,76.8,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.0,10.7,0
2025-02-03 16:58:03.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.011,1,1,0.0,3,18.4,0.266,7.0,76.8,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.0,10.7,0
2025-02-03 16:58:03.051,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.4,0.266,7.0,76.8,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.0,10.7,0
2025-02-03 16:58:03.075,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.4,0.266,7.0,76.8,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.0,10.7,0
2025-02-03 16:58:03.115,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.1,0.282,6.3,72.0,-80.3,-8.4,-58.0,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.0,10.7,0
2025-02-03 16:58:03.346,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.1,0.282,6.3,72.0,-79.0,-8.5,-56.7,42,5,440,Band 3 - 1800,,,,,,,,61.449979,23.859008,,0,0.0,0.0,9.7,0
2025-02-03 16:58:03.469,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.1,0.282,6.3,72.0,-79.0,-8.5,-56.7,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.0,9.7,0
2025-02-03 16:58:03.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.1,0.282,6.3,72.0,-79.0,-8.5,-56.7,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.001,0.0,9.7,0
2025-02-03 16:58:03.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.8,-10.4,29.4,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.1,0.282,6.3,72.0,-79.0,-8.5,-56.7,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.001,0.001,9.7,0
2025-02-03 16:58:03.506,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.3,26.8,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.1,0.282,6.3,72.0,-79.0,-8.5,-56.7,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.001,0.001,9.7,0
2025-02-03 16:58:03.615,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.3,26.8,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.6,0.302,7.1,73.3,-79.0,-8.5,-56.7,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.001,0.001,9.7,0
2025-02-03 16:58:03.636,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.3,26.8,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.6,0.302,7.1,73.3,-76.8,-7.3,-55.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.001,0.001,13.6,0
2025-02-03 16:58:04.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.3,26.8,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.6,0.302,7.1,73.3,-76.8,-7.3,-55.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.001,13.6,0
2025-02-03 16:58:04.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.3,26.8,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.6,0.302,7.1,73.3,-76.8,-7.3,-55.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.0,13.6,0
2025-02-03 16:58:04.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.6,0.302,7.1,73.3,-76.8,-7.3,-55.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.0,13.6,0
2025-02-03 16:58:04.047,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,19.6,0.302,7.1,73.3,-76.8,-7.3,-55.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.0,13.6,0
2025-02-03 16:58:04.115,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.6,0.279,6.4,74.4,-76.8,-7.3,-55.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.0,13.6,0
2025-02-03 16:58:04.146,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.6,0.279,6.4,74.4,-83.1,-9.5,-59.5,42,5,440,Band 3 - 1800,,,,,,,,61.449977,23.859001,,0,0.0,0.0,8.6,0
2025-02-03 16:58:04.154,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.6,0.279,6.4,74.4,-83.1,-9.5,-59.5,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.0,0.0,8.6,0
2025-02-03 16:58:04.295,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,18.6,0.279,6.4,74.4,-83.1,-9.5,-59.5,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.0,0.0,8.6,0
2025-02-03 16:58:04.436,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.0,-10.5,27.9,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,18.6,0.279,6.4,74.4,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.0,0.0,12.3,0
2025-02-03 16:58:04.486,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,18.6,0.279,6.4,74.4,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.0,0.0,12.3,0
2025-02-03 16:58:04.499,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,18.6,0.279,6.4,74.4,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.002,0.0,12.3,0
2025-02-03 16:58:04.499,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,18.6,0.279,6.4,74.4,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.002,0.002,12.3,0
2025-02-03 16:58:04.615,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,,,,,61.449974,23.858994,,0,0.002,0.002,12.3,0
2025-02-03 16:58:04.722,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449974,23.858994,,0,0.002,0.002,12.3,0
2025-02-03 16:58:04.838,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-81.0,-8.7,-57.4,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449972,23.858986,,0,0.002,0.002,12.3,0
2025-02-03 16:58:04.945,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,,,,0.0,,,,61.449972,23.858986,,0,0.002,0.002,12.3,0
2025-02-03 16:58:04.965,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449972,23.858986,,0,0.002,0.002,12.3,0
2025-02-03 16:58:04.995,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,0.0,2,15.0,0.0,0.029,,,61.449972,23.858986,,0,0.002,0.002,12.3,0
2025-02-03 16:58:05.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,0.0,2,15.0,0.0,0.029,,,61.449972,23.858986,,0,0.0,0.002,12.3,0
2025-02-03 16:58:05.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,28.7,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,0.0,2,15.0,0.0,0.029,,,61.449972,23.858986,,0,0.0,0.0,12.3,0
2025-02-03 16:58:05.006,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,30.2,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,0.0,2,15.0,0.0,0.029,,,61.449972,23.858986,,0,0.0,0.0,12.3,0
2025-02-03 16:58:05.078,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,30.2,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.6,0.304,5.4,75.2,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.0,0.0,12.3,0
2025-02-03 16:58:05.115,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,30.2,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.4,0.305,5.2,76.4,-77.6,-8.2,-55.2,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.0,0.0,12.3,0
2025-02-03 16:58:05.236,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,30.2,52/0,,0.0,16,0.0,9.98,0.012,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.0,0.0,13.4,0
2025-02-03 16:58:05.275,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,30.2,52/0,,0.0,16,0.0,9.98,0.001,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.0,0.0,13.4,0
2025-02-03 16:58:05.299,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,30.2,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.0,0.0,13.4,0
2025-02-03 16:58:05.486,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-64.4,-10.3,31.0,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.0,0.0,13.4,0
2025-02-03 16:58:05.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-64.4,-10.3,31.0,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.001,0.0,13.4,0
2025-02-03 16:58:05.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-64.4,-10.3,31.0,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449972,23.858986,,0,0.001,0.001,13.4,0
2025-02-03 16:58:05.525,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-64.4,-10.3,31.0,52/0,,0.0,16,0.0,9.98,0.04,1,1,0.0,3,19.4,0.305,5.2,76.4,-79.1,-7.5,-57.7,42,5,440,Band 3 - 1800,0.0,2,15.0,0.006,0.029,0.0,6.0,61.449969,23.858979,,0,0.001,0.001,13.4,0
