Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 16:46:39.361,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,14.6,0.2,1.6,72.8,-78.6,-7.5,-57.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859094,,0,0.0,0.0,14.6,1
2025-02-03 16:46:39.489,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,14.6,0.2,1.6,72.8,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859094,,0,0.0,0.0,8.9,1
2025-02-03 16:46:39.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,14.6,0.2,1.6,72.8,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859094,,0,0.001,0.0,8.9,1
2025-02-03 16:46:39.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,14.6,0.2,1.6,72.8,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859094,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.520,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,13.1,0.172,0.3,70.5,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859094,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.605,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859094,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.745,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449967,23.859103,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.760,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.7,-10.4,24.1,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,0.0,0.0,,,61.449967,23.859103,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.763,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.3,-10.4,19.6,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.0,0.0,0.0,,,61.449967,23.859103,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.942,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.3,-10.4,19.6,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-80.5,-7.7,-58.2,46,,440,Band 1 - 2100,0.0,2,0.5,0.0,0.0,,,61.449967,23.859103,,0,0.001,0.001,8.9,1
2025-02-03 16:46:39.988,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.3,-10.4,19.6,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-81.5,-8.1,-58.4,46,,440,Band 1 - 2100,0.0,2,0.5,0.0,0.0,,,61.449967,23.859103,,0,0.001,0.001,9.0,1
2025-02-03 16:46:39.996,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.3,-10.4,19.6,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,13.1,0.172,0.3,70.5,-81.5,-8.1,-58.4,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.001,0.001,9.0,1
2025-02-03 16:46:40.021,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-67.3,-10.4,19.6,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.8,0.231,5.2,73.9,-81.5,-8.1,-58.4,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.001,0.001,9.0,1
2025-02-03 16:46:40.262,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.8,0.231,5.2,73.9,-81.5,-8.1,-58.4,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.001,0.001,9.0,1
2025-02-03 16:46:40.489,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.8,0.231,5.2,73.9,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.001,0.001,9.2,1
2025-02-03 16:46:40.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.8,0.231,5.2,73.9,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.0,0.001,9.2,1
2025-02-03 16:46:40.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.8,0.231,5.2,73.9,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.521,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,0.5,0.012,0.0,0.0,13.0,61.449967,23.859103,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.541,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.012,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,5.3,0.012,0.002,0.0,13.0,61.449967,23.859103,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.585,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,5.3,0.012,0.002,0.0,13.0,61.449967,23.859103,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.609,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,5.3,0.012,0.002,0.0,13.0,61.449967,23.859103,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.699,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.6,-10.7,24.9,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,5.3,0.012,0.002,0.0,13.0,61.449966,23.859112,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.762,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.5,23.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,5.3,0.012,0.002,0.0,13.0,61.449966,23.859112,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.842,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.5,23.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-80.1,-8.5,-56.7,46,,440,Band 1 - 2100,0.0,2,0.0,0.012,0.0,0.0,13.0,61.449966,23.859112,,0,0.0,0.0,9.2,1
2025-02-03 16:46:40.989,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.5,23.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-77.9,-8.5,-54.9,46,,440,Band 1 - 2100,0.0,2,0.0,0.012,0.0,0.0,13.0,61.449966,23.859112,,0,0.0,0.0,13.9,1
2025-02-03 16:46:41.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.5,23.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-77.9,-8.5,-54.9,46,,440,Band 1 - 2100,0.0,2,0.0,0.012,0.0,0.0,13.0,61.449966,23.859112,,0,0.001,0.0,13.9,1
2025-02-03 16:46:41.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.5,23.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.7,0.229,4.2,71.4,-77.9,-8.5,-54.9,46,,440,Band 1 - 2100,0.0,2,0.0,0.012,0.0,0.0,13.0,61.449966,23.859112,,0,0.001,0.001,13.9,1
2025-02-03 16:46:41.020,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.5,23.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.0,0.274,2.1,69.7,-77.9,-8.5,-54.9,46,,440,Band 1 - 2100,0.0,2,0.0,0.012,0.0,0.0,13.0,61.449966,23.859112,,0,0.001,0.001,13.9,1
2025-02-03 16:46:41.262,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.0,0.274,2.1,69.7,-77.9,-8.5,-54.9,46,,440,Band 1 - 2100,0.0,2,0.0,0.012,0.0,0.0,13.0,61.449966,23.859112,,0,0.001,0.001,13.9,1
2025-02-03 16:46:41.488,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.0,0.274,2.1,69.7,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449966,23.859112,,0,,0.001,7.1,1
2025-02-03 16:46:41.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.0,0.274,2.1,69.7,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449966,23.859112,,0,0.0,0.001,7.1,1
2025-02-03 16:46:41.509,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,18.0,0.274,2.1,69.7,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449966,23.859112,,0,0.0,0.0,7.1,1
2025-02-03 16:46:41.521,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,17.9,0.268,2.6,69.9,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449966,23.859112,,0,0.0,0.0,7.1,1
2025-02-03 16:46:41.585,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.9,0.268,2.6,69.9,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449966,23.859112,,0,0.0,0.0,7.1,1
2025-02-03 16:46:41.650,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.5,20.3,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.9,0.268,2.6,69.9,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.0,7.1,1
2025-02-03 16:46:41.763,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.9,0.268,2.6,69.9,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.0,7.1,1
2025-02-03 16:46:41.849,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,17.9,0.268,2.6,69.9,-80.2,-9.3,-55.6,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.0,7.1,1
2025-02-03 16:46:41.989,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,17.9,0.268,2.6,69.9,-78.9,-8.5,-55.7,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.0,10.7,1
2025-02-03 16:46:42.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,17.9,0.268,2.6,69.9,-78.9,-8.5,-55.7,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.002,0.0,10.7,1
2025-02-03 16:46:42.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,17.9,0.268,2.6,69.9,-78.9,-8.5,-55.7,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.002,0.002,10.7,1
2025-02-03 16:46:42.021,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,9.98,0.011,1,1,0.0,3,17.9,0.272,3.1,70.6,-78.9,-8.5,-55.7,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.002,0.002,10.7,1
2025-02-03 16:46:42.165,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.0,-10.6,23.0,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,17.9,0.272,3.1,70.6,-78.9,-8.5,-55.7,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.002,0.002,10.7,1
2025-02-03 16:46:42.243,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,17.9,0.272,3.1,70.6,-78.9,-8.5,-55.7,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.002,0.002,10.7,1
2025-02-03 16:46:42.489,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,17.9,0.272,3.1,70.6,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.002,0.002,9.6,1
2025-02-03 16:46:42.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,17.9,0.272,3.1,70.6,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.002,9.6,1
2025-02-03 16:46:42.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,17.9,0.272,3.1,70.6,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.521,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,16.3,0.241,0.2,69.7,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449965,23.859121,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.604,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,16.3,0.241,0.2,69.7,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.642,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.2,-10.7,23.4,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,16.3,0.241,0.2,69.7,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.762,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,6.49,0.002,1,1,0.0,3,16.3,0.241,0.2,69.7,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.829,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,16.3,0.241,0.2,69.7,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.853,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.3,0.241,0.2,69.7,-78.9,-9.1,-55.3,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.0,0.0,9.6,1
2025-02-03 16:46:42.989,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.3,0.241,0.2,69.7,-76.4,-8.4,-54.1,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.0,0.0,9.2,1
2025-02-03 16:46:43.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.3,0.241,0.2,69.7,-76.4,-8.4,-54.1,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.001,0.0,9.2,1
2025-02-03 16:46:43.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,16.3,0.241,0.2,69.7,-76.4,-8.4,-54.1,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.001,0.001,9.2,1
2025-02-03 16:46:43.021,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,15.0,0.211,-2.7,64.9,-76.4,-8.4,-54.1,46,,440,Band 1 - 2100,50.0,2,13.0,,0.003,,,61.449964,23.859130,,0,0.001,0.001,9.2,1
2025-02-03 16:46:43.242,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-63.9,-10.4,29.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,15.0,0.211,-2.7,64.9,-76.4,-8.4,-54.1,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.001,0.001,9.2,1
2025-02-03 16:46:43.262,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.3,28.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,15.0,0.211,-2.7,64.9,-76.4,-8.4,-54.1,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.001,0.001,9.2,1
2025-02-03 16:46:43.489,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.3,28.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,15.0,0.211,-2.7,64.9,-77.5,-8.7,-54.5,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.001,0.001,9.2,1
2025-02-03 16:46:43.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.3,28.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,15.0,0.211,-2.7,64.9,-77.5,-8.7,-54.5,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.0,0.001,9.2,1
2025-02-03 16:46:43.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.3,28.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,15.0,0.211,-2.7,64.9,-77.5,-8.7,-54.5,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.0,0.0,9.2,1
2025-02-03 16:46:43.521,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.3,28.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,17.9,0.265,-0.6,64.9,-77.5,-8.7,-54.5,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859130,,0,0.0,0.0,9.2,1
2025-02-03 16:46:43.555,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-61.6,-10.3,28.6,52/0,NSA,0.0,16,0.0,9.98,0.04,1,1,0.0,3,17.9,0.265,-0.6,64.9,-77.5,-8.7,-54.5,46,,440,Band 1 - 2100,0.0,2,0.0,,0.0,,,61.449964,23.859139,,0,0.0,0.0,9.2,1
