Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 16:51:41.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.3,12.26,0.37,1,1,8.7,141,14.0,15.15,23.0,77.9,-72.3,-6.3,-51.2,47,5,440,Band 1 - 2100,0.0,2,15.1 (64-QAM),0.082,0.086,0.0,-1.2,61.449887,23.858571,,0,14.0,0.201,19.1,2
2025-02-03 16:51:41.566,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.3,12.26,0.37,1,1,8.7,141,14.0,15.15,23.0,77.9,-72.3,-6.3,-51.2,47,5,440,Band 1 - 2100,0.0,2,15.1 (64-QAM),0.082,0.086,0.0,-1.2,61.449883,23.858574,,0,14.0,0.201,19.1,2
2025-02-03 16:51:41.732,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.3,12.26,0.37,1,1,9.5,141,14.1,15.357,23.0,78.6,-72.3,-6.3,-51.2,47,5,440,Band 1 - 2100,0.0,2,15.1 (64-QAM),0.082,0.086,0.0,-1.2,61.449883,23.858574,,0,14.0,0.201,19.1,2
2025-02-03 16:51:41.740,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.3,12.26,0.37,1,1,9.5,141,14.1,15.357,23.0,78.6,-72.3,-6.3,-51.2,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.082,0.058,0.0,-1.2,61.449883,23.858574,,0,14.0,0.201,19.1,2
2025-02-03 16:51:41.858,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.3,12.26,0.37,1,1,9.5,141,14.1,15.357,23.0,78.6,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.082,0.058,0.0,-1.2,61.449883,23.858574,,0,14.0,0.201,19.8,2
2025-02-03 16:51:41.952,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,9.5,141,14.1,15.357,23.0,78.6,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.082,0.058,0.0,-1.2,61.449883,23.858574,,0,14.0,0.201,19.8,2
2025-02-03 16:51:41.998,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,9.5,141,14.1,15.357,23.0,78.6,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.067,0.058,0.0,-3.8,61.449883,23.858574,,0,14.0,0.201,19.8,2
2025-02-03 16:51:42.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,9.5,141,14.1,15.357,23.0,78.6,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.067,0.058,0.0,-3.8,61.449883,23.858574,,0,15.208,0.201,19.8,2
2025-02-03 16:51:42.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-75.1,-10.9,11.2,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,9.5,141,14.1,15.357,23.0,78.6,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.067,0.058,0.0,-3.8,61.449883,23.858574,,0,15.208,0.214,19.8,2
2025-02-03 16:51:42.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,9.5,141,14.1,15.357,23.0,78.6,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.067,0.058,0.0,-3.8,61.449883,23.858574,,0,15.208,0.214,19.8,2
2025-02-03 16:51:42.232,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,8.7,141,14.0,15.072,23.0,77.1,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,6.5,2,14.4 (64-QAM),0.067,0.058,0.0,-3.8,61.449883,23.858574,,0,15.208,0.214,19.8,2
2025-02-03 16:51:42.245,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,8.7,141,14.0,15.072,23.0,77.1,-69.3,-6.6,-48.5,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.067,0.062,0.0,-3.8,61.449883,23.858574,,0,15.208,0.214,19.8,2
2025-02-03 16:51:42.368,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.067,0.062,0.0,-3.8,61.449883,23.858574,,0,15.208,0.214,18.8,2
2025-02-03 16:51:42.433,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.4,12.37,0.369,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.045,0.062,0.0,-3.5,61.449883,23.858574,,0,15.208,0.214,18.8,2
2025-02-03 16:51:42.452,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.045,0.062,0.0,-3.5,61.449883,23.858574,,0,15.208,0.214,18.8,2
2025-02-03 16:51:42.499,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.045,0.062,0.0,-3.5,61.449883,23.858574,,0,14.467,0.214,18.8,2
2025-02-03 16:51:42.499,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.3,-10.8,11.5,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.045,0.062,0.0,-3.5,61.449883,23.858574,,0,14.467,0.199,18.8,2
2025-02-03 16:51:42.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.045,0.062,0.0,-3.5,61.449883,23.858574,,0,14.467,0.199,18.8,2
2025-02-03 16:51:42.578,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,4.3,2,12.3 (64-QAM),0.045,0.062,0.0,-3.5,61.449879,23.858577,,0,14.467,0.199,18.8,2
2025-02-03 16:51:42.641,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,8.7,141,14.0,15.072,23.0,77.1,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.045,0.047,0.0,-3.5,61.449879,23.858577,,0,14.467,0.199,18.8,2
2025-02-03 16:51:42.732,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,9.6,141,13.8,14.62,23.0,77.5,-71.0,-6.7,-50.2,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.045,0.047,0.0,-3.5,61.449879,23.858577,,0,14.467,0.199,18.8,2
2025-02-03 16:51:42.868,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,9.6,141,13.8,14.62,23.0,77.5,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.045,0.047,0.0,-3.5,61.449879,23.858577,,0,14.467,0.199,19.7,2
2025-02-03 16:51:42.936,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.23,0.358,1,1,9.6,141,13.8,14.62,23.0,77.5,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.055,0.047,4.0,-1.4,61.449879,23.858577,,0,14.467,0.199,19.7,2
2025-02-03 16:51:42.952,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,9.6,141,13.8,14.62,23.0,77.5,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.055,0.047,4.0,-1.4,61.449879,23.858577,,0,14.467,0.199,19.7,2
2025-02-03 16:51:43.002,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,9.6,141,13.8,14.62,23.0,77.5,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.055,0.047,4.0,-1.4,61.449879,23.858577,,0,15.505,0.199,19.7,2
2025-02-03 16:51:43.002,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.7,-10.6,11.2,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,9.6,141,13.8,14.62,23.0,77.5,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.055,0.047,4.0,-1.4,61.449879,23.858577,,0,15.505,0.219,19.7,2
2025-02-03 16:51:43.002,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.6,-10.9,9.4,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,9.6,141,13.8,14.62,23.0,77.5,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.055,0.047,4.0,-1.4,61.449879,23.858577,,0,15.505,0.219,19.7,2
2025-02-03 16:51:43.232,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.6,-10.9,9.4,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,8.6,141,13.8,14.874,23.0,80.1,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,3.3,2,11.0 (64-QAM),0.055,0.047,4.0,-1.4,61.449879,23.858577,,0,15.505,0.219,19.7,2
2025-02-03 16:51:43.236,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.6,-10.9,9.4,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,8.6,141,13.8,14.874,23.0,80.1,-72.0,-5.9,-51.6,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.055,0.064,4.0,-1.4,61.449879,23.858577,,0,15.505,0.219,19.7,2
2025-02-03 16:51:43.368,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.6,-10.9,9.4,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.055,0.064,4.0,-1.4,61.449879,23.858577,,0,15.505,0.219,20.3,2
2025-02-03 16:51:43.432,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.6,-10.9,9.4,53/0,NSA,0.0,16,0.3,12.14,0.367,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.058,0.064,6.2,-1.9,61.449879,23.858577,,0,15.505,0.219,20.3,2
2025-02-03 16:51:43.452,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.6,-10.9,9.4,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.058,0.064,6.2,-1.9,61.449879,23.858577,,0,15.505,0.219,20.3,2
2025-02-03 16:51:43.482,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.058,0.064,6.2,-1.9,61.449879,23.858577,,0,15.505,0.219,20.3,2
2025-02-03 16:51:43.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.058,0.064,6.2,-1.9,61.449879,23.858577,,0,14.249,0.219,20.3,2
2025-02-03 16:51:43.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,1.9,2,12.3 (64-QAM),0.058,0.064,6.2,-1.9,61.449879,23.858577,,0,14.249,0.205,20.3,2
2025-02-03 16:51:43.541,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.058,0.063,6.2,-1.9,61.449879,23.858577,,0,14.249,0.205,20.3,2
2025-02-03 16:51:43.590,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,8.6,141,13.8,14.874,23.0,80.1,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.058,0.063,6.2,-1.9,61.449875,23.858580,,0,14.249,0.205,20.3,2
2025-02-03 16:51:43.732,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,9.7,141,13.9,14.828,23.0,79.2,-71.2,-6.6,-50.5,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.058,0.063,6.2,-1.9,61.449875,23.858580,,0,14.249,0.205,20.3,2
2025-02-03 16:51:43.868,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.058,0.063,6.2,-1.9,61.449875,23.858580,,0,14.249,0.205,19.9,2
2025-02-03 16:51:43.870,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.2,11.61,0.378,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.056,0.063,0.0,-4.0,61.449875,23.858580,,0,14.249,0.205,19.9,2
2025-02-03 16:51:43.948,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.056,0.063,0.0,-4.0,61.449875,23.858580,,0,14.249,0.205,19.9,2
2025-02-03 16:51:44.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.056,0.063,0.0,-4.0,61.449875,23.858580,,0,14.473,0.205,19.9,2
2025-02-03 16:51:44.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-76.0,-11.1,10.3,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.056,0.063,0.0,-4.0,61.449875,23.858580,,0,14.473,0.198,19.9,2
2025-02-03 16:51:44.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,0.0,2,11.4 (64-QAM),0.056,0.063,0.0,-4.0,61.449875,23.858580,,0,14.473,0.198,19.9,2
2025-02-03 16:51:44.096,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.7,141,13.9,14.828,23.0,79.2,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,2.3,2,11.4 (64-QAM),0.056,0.051,0.0,-4.0,61.449875,23.858580,,0,14.473,0.198,19.9,2
2025-02-03 16:51:44.231,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.6,141,13.6,14.329,23.0,81.9,-67.4,-6.1,-47.2,47,5,440,Band 1 - 2100,2.3,2,11.4 (64-QAM),0.056,0.051,0.0,-4.0,61.449875,23.858580,,0,14.473,0.198,19.9,2
2025-02-03 16:51:44.368,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,2.3,2,11.4 (64-QAM),0.056,0.051,0.0,-4.0,61.449875,23.858580,,0,14.473,0.198,20.4,2
2025-02-03 16:51:44.411,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,2.3,2,11.4 (64-QAM),0.059,0.051,3.6,-3.0,61.449875,23.858580,,0,14.473,0.198,20.4,2
2025-02-03 16:51:44.441,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.3,11.82,0.376,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449875,23.858580,,0,14.473,0.198,20.4,2
2025-02-03 16:51:44.448,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449875,23.858580,,0,14.473,0.198,20.4,2
2025-02-03 16:51:44.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449875,23.858580,,0,14.575,0.198,20.4,2
2025-02-03 16:51:44.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-77.1,-11.1,12.1,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449875,23.858580,,0,14.575,0.204,20.4,2
2025-02-03 16:51:44.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449875,23.858580,,0,14.575,0.204,20.4,2
2025-02-03 16:51:44.603,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,9.6,141,13.6,14.329,23.0,81.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449871,23.858583,,0,14.575,0.204,20.4,2
2025-02-03 16:51:44.732,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,8.0,141,13.9,15.258,23.0,78.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.059,0.053,3.6,-3.0,61.449871,23.858583,,0,14.575,0.204,20.4,2
2025-02-03 16:51:44.806,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,8.0,141,13.9,15.258,23.0,78.9,-70.8,-6.3,-50.2,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.061,0.053,0.0,-2.1,61.449871,23.858583,,0,14.575,0.204,20.4,2
2025-02-03 16:51:44.868,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.2,11.48,0.36,1,1,8.0,141,13.9,15.258,23.0,78.9,-73.0,-5.8,-52.5,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.061,0.053,0.0,-2.1,61.449871,23.858583,,0,14.575,0.204,19.7,2
2025-02-03 16:51:44.948,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.3,11.85,0.356,1,1,8.0,141,13.9,15.258,23.0,78.9,-73.0,-5.8,-52.5,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.061,0.053,0.0,-2.1,61.449871,23.858583,,0,14.575,0.204,19.7,2
2025-02-03 16:51:45.002,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-78.1,-11.2,13.7,53/0,NSA,0.0,16,0.3,11.85,0.356,1,1,8.0,141,13.9,15.258,23.0,78.9,-73.0,-5.8,-52.5,47,5,440,Band 1 - 2100,0.0,2,11.6 (64-QAM),0.061,0.053,0.0,-2.1,61.449871,23.858583,,0,15.544,0.204,19.7,2
